feature nr: 59, importance: 0.00064
feature nr: 132, importance: 0.02151
feature nr: 432, importance: 0.00114
feature nr: 610, importance: 0.00118
feature nr: 932, importance: 0.00273
feature nr: 1742, importance: 0.00025
feature nr: 2503, importance: 0.00005
feature nr: 3672, importance: 0.00638
feature nr: 4409, importance: 0.00000
feature nr: 8504, importance: 0.00030
feature nr: 19416, importance: 0.01751
feature nr: 33250, importance: 0.00263
feature nr: 37043, importance: 0.00158
feature nr: 39162, importance: 0.00166
feature nr: 40662, importance: 0.00234
feature nr: 42406, importance: 0.01410
feature nr: 43904, importance: 0.00372
feature nr: 46542, importance: 0.00998
feature nr: 50132, importance: 0.00352
feature nr: 52671, importance: 0.00554
feature nr: 53837, importance: 0.00905
feature nr: 70635, importance: 0.00953
feature nr: 72040, importance: 0.00266
feature nr: 72279, importance: 0.00107
feature nr: 84770, importance: 0.03660
feature nr: 107097, importance: 0.00085
feature nr: 112353, importance: 0.07993
feature nr: 127433, importance: 0.00362
feature nr: 137696, importance: 0.05403
feature nr: 138210, importance: 0.00360
feature nr: 149987, importance: 0.01549
feature nr: 165611, importance: 0.35196
feature nr: 169532, importance: 0.00461
feature nr: 171235, importance: 0.00789
feature nr: 175484, importance: 0.00081
feature nr: 178915, importance: 0.01198
feature nr: 186270, importance: 0.02416
feature nr: 187467, importance: 0.01570
feature nr: 191014, importance: 0.01271
feature nr: 191050, importance: 0.10717
feature nr: 212427, importance: 0.02859
feature nr: 215869, importance: 0.05091
feature nr: 218782, importance: 0.00082
feature nr: 222445, importance: 0.00165
feature nr: 225326, importance: 0.00336
feature nr: 228939, importance: 0.00575
feature nr: 231274, importance: 0.01919
feature nr: 233712, importance: 0.00020
feature nr: 233742, importance: 0.00341
feature nr: 251998, importance: 0.00617
feature nr: 254832, importance: 0.01678
feature nr: 257980, importance: 0.00332
feature nr: 264487, importance: 0.00411
feature nr: 275657, importance: 0.00442
feature nr: 276446, importance: 0.00111
