feature nr: 96, importance: 0.00021
feature nr: 1241, importance: 0.04732
feature nr: 12061, importance: 0.04157
feature nr: 12692, importance: 0.01031
feature nr: 13797, importance: 0.02099
feature nr: 20704, importance: 0.00131
feature nr: 25542, importance: 0.00065
feature nr: 42406, importance: 0.02650
feature nr: 56694, importance: 0.01158
feature nr: 60541, importance: 0.05167
feature nr: 67350, importance: 0.08142
feature nr: 81707, importance: 0.01313
feature nr: 85727, importance: 0.00639
feature nr: 108925, importance: 0.00932
feature nr: 112353, importance: 0.31370
feature nr: 165611, importance: 0.23174
feature nr: 169532, importance: 0.00372
feature nr: 178592, importance: 0.00471
feature nr: 178915, importance: 0.01867
feature nr: 191014, importance: 0.00274
feature nr: 194639, importance: 0.01995
feature nr: 212934, importance: 0.01303
feature nr: 216740, importance: 0.01473
feature nr: 238395, importance: 0.02538
feature nr: 245848, importance: 0.00463
feature nr: 246575, importance: 0.00121
feature nr: 248438, importance: 0.00579
feature nr: 250610, importance: 0.00252
feature nr: 256421, importance: 0.01513
