feature nr: 0, importance: 0.00056
feature nr: 4, importance: 0.00324
feature nr: 9, importance: 0.00392
feature nr: 32, importance: 0.00398
feature nr: 200, importance: 0.00438
feature nr: 672, importance: 0.00271
feature nr: 829, importance: 0.00687
feature nr: 3000, importance: 0.02023
feature nr: 4049, importance: 0.01190
feature nr: 6406, importance: 0.01823
feature nr: 16739, importance: 0.06383
feature nr: 20088, importance: 0.01634
feature nr: 53073, importance: 0.00917
feature nr: 63046, importance: 0.05003
feature nr: 96380, importance: 0.07459
feature nr: 100477, importance: 0.00801
feature nr: 155311, importance: 0.01934
feature nr: 165565, importance: 0.01434
feature nr: 167277, importance: 0.00637
feature nr: 179038, importance: 0.02485
feature nr: 209728, importance: 0.00986
feature nr: 217703, importance: 0.08732
feature nr: 237001, importance: 0.03732
feature nr: 261793, importance: 0.01074
feature nr: 268609, importance: 0.04833
feature nr: 272171, importance: 0.44353
