feature nr: 283, importance: 0.04471
feature nr: 2673, importance: 0.02037
feature nr: 8649, importance: 0.07270
feature nr: 12674, importance: 0.81825
feature nr: 17202, importance: 0.02962
feature nr: 47380, importance: 0.01434
