feature nr: 7, importance: 0.00370
feature nr: 79, importance: 0.18548
feature nr: 403, importance: 0.00953
feature nr: 410, importance: 0.02235
feature nr: 454, importance: 0.00470
feature nr: 1884, importance: 0.00959
feature nr: 4497, importance: 0.00262
feature nr: 10365, importance: 0.00905
feature nr: 16242, importance: 0.01718
feature nr: 33359, importance: 0.11986
feature nr: 62209, importance: 0.01795
feature nr: 77603, importance: 0.03748
feature nr: 89097, importance: 0.04941
feature nr: 108853, importance: 0.00597
feature nr: 139340, importance: 0.04679
feature nr: 143815, importance: 0.08416
feature nr: 165585, importance: 0.01901
feature nr: 249877, importance: 0.01459
feature nr: 260204, importance: 0.34059
