feature nr: 20, importance: 0.00363
feature nr: 29, importance: 0.02517
feature nr: 14421, importance: 0.00974
feature nr: 16535, importance: 0.00205
feature nr: 39390, importance: 0.04507
feature nr: 53101, importance: 0.01281
feature nr: 82301, importance: 0.01879
feature nr: 92582, importance: 0.03379
feature nr: 116642, importance: 0.00099
feature nr: 147114, importance: 0.12117
feature nr: 165570, importance: 0.20035
feature nr: 191281, importance: 0.02658
feature nr: 192928, importance: 0.01495
feature nr: 216005, importance: 0.03929
feature nr: 224147, importance: 0.00050
feature nr: 240311, importance: 0.01184
feature nr: 251017, importance: 0.02857
feature nr: 266966, importance: 0.00712
feature nr: 276097, importance: 0.39188
feature nr: 276804, importance: 0.00570
