feature nr: 6, importance: 0.00130
feature nr: 62, importance: 0.02552
feature nr: 74, importance: 0.00002
feature nr: 270, importance: 0.00087
feature nr: 273, importance: 0.01601
feature nr: 401, importance: 0.00788
feature nr: 505, importance: 0.01305
feature nr: 5553, importance: 0.00607
feature nr: 9768, importance: 0.01298
feature nr: 15591, importance: 0.04919
feature nr: 22806, importance: 0.00484
feature nr: 25687, importance: 0.00459
feature nr: 28586, importance: 0.00399
feature nr: 43815, importance: 0.01692
feature nr: 55199, importance: 0.00094
feature nr: 55865, importance: 0.23694
feature nr: 57432, importance: 0.03992
feature nr: 75156, importance: 0.00290
feature nr: 82168, importance: 0.01280
feature nr: 85950, importance: 0.00122
feature nr: 91023, importance: 0.01804
feature nr: 123548, importance: 0.02075
feature nr: 132840, importance: 0.03863
feature nr: 152799, importance: 0.00333
feature nr: 157898, importance: 0.00589
feature nr: 176666, importance: 0.05941
feature nr: 181627, importance: 0.17401
feature nr: 183978, importance: 0.13467
feature nr: 204145, importance: 0.00199
feature nr: 211585, importance: 0.00279
feature nr: 212118, importance: 0.00235
feature nr: 213039, importance: 0.06212
feature nr: 215686, importance: 0.01773
feature nr: 223479, importance: 0.00036
