feature nr: 112, importance: 0.01751
feature nr: 320, importance: 0.00443
feature nr: 1342, importance: 0.01258
feature nr: 2885, importance: 0.00324
feature nr: 4767, importance: 0.05287
feature nr: 4775, importance: 0.00418
feature nr: 5043, importance: 0.00583
feature nr: 5318, importance: 0.01582
feature nr: 12024, importance: 0.00305
feature nr: 15701, importance: 0.00563
feature nr: 16816, importance: 0.00286
feature nr: 19049, importance: 0.00547
feature nr: 22914, importance: 0.01165
feature nr: 23384, importance: 0.00732
feature nr: 27673, importance: 0.00227
feature nr: 30285, importance: 0.02734
feature nr: 30362, importance: 0.01455
feature nr: 31048, importance: 0.01024
feature nr: 44762, importance: 0.00605
feature nr: 47894, importance: 0.04676
feature nr: 59547, importance: 0.01054
feature nr: 59986, importance: 0.00077
feature nr: 67924, importance: 0.00114
feature nr: 72511, importance: 0.00287
feature nr: 77950, importance: 0.00567
feature nr: 88245, importance: 0.00741
feature nr: 88841, importance: 0.13897
feature nr: 99182, importance: 0.00169
feature nr: 105646, importance: 0.00422
feature nr: 113629, importance: 0.00269
feature nr: 117900, importance: 0.00218
feature nr: 128737, importance: 0.00459
feature nr: 139282, importance: 0.00080
feature nr: 141370, importance: 0.03215
feature nr: 144256, importance: 0.00665
feature nr: 146336, importance: 0.17915
feature nr: 150910, importance: 0.01013
feature nr: 152589, importance: 0.00254
feature nr: 167033, importance: 0.00327
feature nr: 169839, importance: 0.00883
feature nr: 173964, importance: 0.00366
feature nr: 178358, importance: 0.00500
feature nr: 181350, importance: 0.00805
feature nr: 191610, importance: 0.21644
feature nr: 203872, importance: 0.00806
feature nr: 211262, importance: 0.00857
feature nr: 215140, importance: 0.00148
feature nr: 222737, importance: 0.02090
feature nr: 226142, importance: 0.02716
feature nr: 233669, importance: 0.00398
feature nr: 267330, importance: 0.00467
feature nr: 272664, importance: 0.00350
feature nr: 274443, importance: 0.00262
