feature nr: 496, importance: 0.04471
feature nr: 759, importance: 0.02962
feature nr: 6970, importance: 0.07270
feature nr: 12674, importance: 0.81825
feature nr: 40603, importance: 0.02037
feature nr: 188762, importance: 0.01435
