feature nr: 23, importance: 0.00082
feature nr: 55, importance: 0.00326
feature nr: 1066, importance: 0.02339
feature nr: 1203, importance: 0.00060
feature nr: 4331, importance: 0.01652
feature nr: 6934, importance: 0.00508
feature nr: 12024, importance: 0.00184
feature nr: 15085, importance: 0.01985
feature nr: 17093, importance: 0.00549
feature nr: 18260, importance: 0.00820
feature nr: 18935, importance: 0.01511
feature nr: 19703, importance: 0.00064
feature nr: 19900, importance: 0.00093
feature nr: 20199, importance: 0.04147
feature nr: 21148, importance: 0.07863
feature nr: 21565, importance: 0.00193
feature nr: 22159, importance: 0.00895
feature nr: 22192, importance: 0.00138
feature nr: 24958, importance: 0.00168
feature nr: 29399, importance: 0.00138
feature nr: 32027, importance: 0.00054
feature nr: 42958, importance: 0.07491
feature nr: 45321, importance: 0.00465
feature nr: 47894, importance: 0.00685
feature nr: 53934, importance: 0.00298
feature nr: 55493, importance: 0.00615
feature nr: 59451, importance: 0.00363
feature nr: 60628, importance: 0.00411
feature nr: 63141, importance: 0.00050
feature nr: 63284, importance: 0.00151
feature nr: 64002, importance: 0.00588
feature nr: 64943, importance: 0.00665
feature nr: 65893, importance: 0.00190
feature nr: 68901, importance: 0.01277
feature nr: 71175, importance: 0.01765
feature nr: 72107, importance: 0.00202
feature nr: 80414, importance: 0.00172
feature nr: 81816, importance: 0.00100
feature nr: 82212, importance: 0.00147
feature nr: 86732, importance: 0.00253
feature nr: 86752, importance: 0.00116
feature nr: 88841, importance: 0.02339
feature nr: 101865, importance: 0.06228
feature nr: 103993, importance: 0.00326
feature nr: 104281, importance: 0.03320
feature nr: 116965, importance: 0.10184
feature nr: 123082, importance: 0.00622
feature nr: 124416, importance: 0.00357
feature nr: 132978, importance: 0.00085
feature nr: 136545, importance: 0.00169
feature nr: 140196, importance: 0.00600
feature nr: 144256, importance: 0.00323
feature nr: 154975, importance: 0.19286
feature nr: 155925, importance: 0.00021
feature nr: 158925, importance: 0.00923
feature nr: 162542, importance: 0.00069
feature nr: 169448, importance: 0.00568
feature nr: 170202, importance: 0.00690
feature nr: 172924, importance: 0.00027
feature nr: 174860, importance: 0.02006
feature nr: 177155, importance: 0.00623
feature nr: 181166, importance: 0.00090
feature nr: 196072, importance: 0.00318
feature nr: 200430, importance: 0.00014
feature nr: 201864, importance: 0.00159
feature nr: 203421, importance: 0.00171
feature nr: 218598, importance: 0.00755
feature nr: 219207, importance: 0.00101
feature nr: 220830, importance: 0.01043
feature nr: 226622, importance: 0.00417
feature nr: 229605, importance: 0.01000
feature nr: 235681, importance: 0.00906
feature nr: 236413, importance: 0.00074
feature nr: 247452, importance: 0.01544
feature nr: 251175, importance: 0.00223
feature nr: 261580, importance: 0.00173
feature nr: 264269, importance: 0.00056
feature nr: 271434, importance: 0.01149
feature nr: 271966, importance: 0.00103
feature nr: 274170, importance: 0.00125
feature nr: 275850, importance: 0.00815
feature nr: 276242, importance: 0.01680
feature nr: 278135, importance: 0.00547
