feature nr: 0, importance: 0.00292
feature nr: 1, importance: 0.00036
feature nr: 2, importance: 0.00155
feature nr: 47471, importance: 0.01211
feature nr: 72578, importance: 0.00785
feature nr: 78582, importance: 0.06040
feature nr: 82601, importance: 0.19161
feature nr: 111245, importance: 0.00532
feature nr: 120151, importance: 0.00373
feature nr: 162244, importance: 0.03386
feature nr: 195712, importance: 0.02526
feature nr: 213559, importance: 0.17924
feature nr: 246816, importance: 0.47580
