feature nr: 1, importance: 0.01738
feature nr: 4, importance: 0.00052
feature nr: 18, importance: 0.00526
feature nr: 57, importance: 0.00110
feature nr: 158, importance: 0.00268
feature nr: 486, importance: 0.00215
feature nr: 1073, importance: 0.01665
feature nr: 1220, importance: 0.07043
feature nr: 1700, importance: 0.00638
feature nr: 1930, importance: 0.01273
feature nr: 5573, importance: 0.01266
feature nr: 15388, importance: 0.00296
feature nr: 33346, importance: 0.00487
feature nr: 78496, importance: 0.06978
feature nr: 82124, importance: 0.41177
feature nr: 122912, importance: 0.02955
feature nr: 123643, importance: 0.00320
feature nr: 127222, importance: 0.01032
feature nr: 173639, importance: 0.00791
feature nr: 189858, importance: 0.05117
feature nr: 207748, importance: 0.02328
feature nr: 222696, importance: 0.21854
feature nr: 228716, importance: 0.01753
feature nr: 231322, importance: 0.00117
