feature nr: 496, importance: 0.04471
feature nr: 6970, importance: 0.07270
feature nr: 8649, importance: 0.81825
feature nr: 14553, importance: 0.02037
feature nr: 83654, importance: 0.02962
feature nr: 252494, importance: 0.01435
