CORUM:0000000 1.2764448104282e-18
GO:0008150 3.84709635969968e-109
GO:0009987 1.3778274149676e-105
GO:0065007 7.23056071035723e-70
GO:0032502 6.88704376963109e-67
GO:0050794 1.35718875368576e-66
GO:0050789 2.68964822128262e-66
GO:0048856 5.6902760897266e-65
GO:0007275 1.92320250424732e-61
GO:0048731 7.63279293989195e-60
GO:0044237 5.61138176467631e-59
GO:0008152 2.56705284377402e-55
GO:0044238 4.22751412397369e-54
GO:0032501 7.09477154273937e-54
GO:0071704 5.27299848886469e-53
GO:0006807 2.77453292920609e-52
GO:0030154 7.85326137659008e-49
GO:0007399 9.02526495955823e-49
GO:0048869 2.03391114630141e-48
GO:0031323 1.45241370691994e-47
GO:0009653 5.30811886411464e-47
GO:0044260 1.19576037299086e-46
GO:0080090 1.62977820550656e-45
GO:1901576 1.15813840891376e-44
GO:0019222 1.24227153776974e-44
GO:0048522 3.48409481518454e-44
GO:0043170 3.53993275462672e-44
GO:0051171 5.81337768981489e-44
GO:0048518 9.87597114841125e-44
GO:0009058 1.8670561557126e-43
GO:0044249 3.44302938182927e-43
GO:1901362 6.24906249687744e-42
GO:0050896 9.15660498127345e-42
GO:0018130 7.76899099319546e-41
GO:0060255 8.96682560912324e-41
GO:0019438 2.69448210059622e-39
GO:0034654 3.06786438097261e-39
GO:0019219 1.35933095646984e-38
GO:0010556 1.8191097700125e-38
GO:0048468 2.20350197090909e-38
GO:0044271 2.73833161556064e-38
GO:0034641 2.92562598563385e-38
GO:1901360 3.9246073941034e-38
GO:0048513 5.44778910894805e-38
GO:0009889 6.3901482014825e-38
GO:0046483 1.57175327979708e-37
GO:0031326 1.7452676189466e-37
GO:2001141 4.82934357406224e-37
GO:1903506 6.39992073880142e-37
GO:0048699 2.44951020665986e-36
GO:0051252 2.49539159193428e-36
GO:0031325 3.32708875696885e-36
GO:0006139 3.43748550124939e-36
GO:0006355 1.07685288769684e-35
GO:2000112 1.17072209209735e-35
GO:0048519 2.01049198581936e-35
GO:0022008 2.26560582910648e-35
GO:0051173 2.66780353292928e-35
GO:0009893 3.44827930255438e-35
GO:0006725 3.85430741540397e-35
GO:0009059 5.90659373903024e-35
GO:0051716 6.38948311734034e-35
GO:0097659 9.83167276778244e-35
GO:0048523 1.3070453317879e-34
GO:0016043 1.41994384824932e-34
GO:0032774 1.7109137621488e-34
GO:0010604 2.25208241497108e-34
GO:0006357 2.29180791468067e-34
GO:0006351 5.8582164023123e-34
GO:0023052 6.55950731895863e-34
GO:0006366 5.07297116666308e-33
GO:0034645 6.60373274671234e-33
GO:0010468 7.89277712434237e-33
GO:0007154 8.303484839704e-33
GO:0071840 4.7303279006356e-32
GO:0090304 6.2369425056338e-32
GO:0030182 1.99954035669279e-31
GO:0010467 2.33452145781139e-31
GO:0031328 8.8967610120412e-31
GO:0009891 1.3985445533289e-30
GO:0016070 1.73086538433926e-30
GO:0009790 3.19303166022424e-30
GO:0051179 8.05286272613937e-30
GO:0010557 9.25361680334929e-30
GO:0051239 9.81953671162062e-30
GO:1903508 1.30363050275596e-29
GO:1902680 1.46410976764418e-29
GO:0045893 3.71914982746131e-29
GO:0010646 4.82812987596667e-29
GO:0007165 5.34212907662557e-29
GO:0023051 7.66701731559812e-29
GO:0010628 1.32317701987606e-28
GO:0045935 8.03616548920608e-28
GO:0050793 1.15026503423205e-27
GO:0048583 2.164517888365e-27
GO:0051254 4.1003332242379e-27
GO:0007417 1.60241708084326e-26
GO:2000026 4.95335609471799e-26
GO:0045944 6.9046128097038e-26
GO:0009966 8.21279786587401e-26
GO:0009887 7.59770287960588e-25
GO:1901564 1.02940217116485e-24
GO:0045595 9.91022252825288e-24
GO:0048666 1.99389001973527e-23
GO:0009888 7.05887281331978e-23
GO:0048598 2.8535645174855e-22
GO:0007166 2.68621216412885e-21
GO:0006796 3.08431776797307e-21
GO:0006793 3.12498811113065e-21
GO:0120036 4.89291938952527e-21
GO:0007389 5.37521254096297e-21
GO:0035556 5.96212856488889e-21
GO:0030030 6.22196255828633e-21
GO:0065008 1.19456302223267e-20
GO:0051253 1.51766124188727e-20
GO:0035295 2.05278750783694e-20
GO:0045934 3.76467080507409e-20
GO:0048646 3.95463150495984e-20
GO:0009792 4.61797161300292e-20
GO:1903507 4.61805714756387e-20
GO:1902679 5.75232254451006e-20
GO:0035239 7.97835168998193e-20
GO:0051960 9.9202361409715e-20
GO:0019538 1.03335269236605e-19
GO:0045892 1.09830244458535e-19
GO:0031324 1.8411762637934e-19
GO:0000122 2.65426284285986e-19
GO:0042221 2.80143581535576e-19
GO:0043009 3.23520097057105e-19
GO:0001501 6.25947365867226e-19
GO:0043412 7.11106152486077e-19
GO:0010033 1.01732189099345e-18
GO:0050767 1.01832993806217e-18
GO:0051240 1.18259563895924e-18
GO:0003002 1.20350218836397e-18
GO:0032989 1.78793098153025e-18
GO:0051172 1.97854085461883e-18
GO:0044267 2.01829396530368e-18
GO:0010558 2.69272734899996e-18
GO:0048568 3.0180889316077e-18
GO:0048562 3.50335157865725e-18
GO:0036211 3.99439163565813e-18
GO:0006464 3.99439163565813e-18
GO:0031327 6.14390858905582e-18
GO:0060284 6.63596005454765e-18
GO:0045165 7.47151973340583e-18
GO:0031175 7.52452402437044e-18
GO:0008283 1.64569767936378e-17
GO:0051094 2.38408769263599e-17
GO:0070887 2.38496876775801e-17
GO:2000113 3.07646982117156e-17
GO:0000902 4.34414621220018e-17
GO:0009890 4.78729315308384e-17
GO:0006996 5.35256924535358e-17
GO:0032990 1.16388871890683e-16
GO:0009952 2.3353063080676e-16
GO:0022607 2.41292550962208e-16
GO:0072359 2.50252846977522e-16
GO:0007267 3.28067773668477e-16
GO:0048858 3.41286659673829e-16
GO:0048704 4.04252882655969e-16
GO:0120039 5.13236616751568e-16
GO:0051234 6.39021008950768e-16
GO:0048706 7.65017477150134e-16
GO:0048812 1.32023073245261e-15
GO:0048705 1.45525534034037e-15
GO:0060322 1.46260891724098e-15
GO:0071310 1.5909717006232e-15
GO:0006810 1.80648250692446e-15
GO:0007423 3.59669281614544e-15
GO:0042127 3.76960612032036e-15
GO:0000904 9.1221315900851e-15
GO:0009892 9.72409527325533e-15
GO:0016310 1.9633979148884e-14
GO:0051128 2.56215585502479e-14
GO:0010605 3.70732011679788e-14
GO:0007420 4.57225670406901e-14
GO:0065009 4.82054159337044e-14
GO:0022610 6.17617282717229e-14
GO:0045597 6.19604733459068e-14
GO:0007155 6.71370882888787e-14
GO:0044085 9.74775703208376e-14
GO:0022603 1.39735623432581e-13
GO:1902531 1.96267798287823e-13
GO:0048667 3.8196588876352e-13
GO:0051246 5.59863568209705e-13
GO:0040011 5.98675521068302e-13
GO:0045664 7.58546122118773e-13
GO:0007167 1.10049598565832e-12
GO:0051093 1.11601670459663e-12
GO:0001944 1.29430326480128e-12
GO:0061061 1.66549613980494e-12
GO:1901700 1.8053462609121e-12
GO:0006928 1.80914806638051e-12
GO:0001568 2.9470076370198e-12
GO:0001708 4.37889177037275e-12
GO:0010629 5.45529795412213e-12
GO:0032879 8.73897985568716e-12
GO:0071495 1.07260659800827e-11
GO:0031399 1.12221354466579e-11
GO:0045596 1.78241403885502e-11
GO:0032268 1.8639694233788e-11
GO:0010647 1.9889378769339e-11
GO:0019220 4.45083417710179e-11
GO:0051174 4.76239623871853e-11
GO:0048589 4.80011277406701e-11
GO:0006468 5.18232277447947e-11
GO:0023056 5.2393524846357e-11
GO:0048729 9.20564281293677e-11
GO:0060429 9.46138566968782e-11
GO:0048880 9.95200519603447e-11
GO:0009605 1.11989926033276e-10
GO:0061564 1.20007778068813e-10
GO:0006950 1.23231958375402e-10
GO:0040007 1.24923290379116e-10
GO:0010648 1.41058748573364e-10
GO:0051247 1.52365987343718e-10
GO:0006915 1.60319289402371e-10
GO:0023057 1.76285505949062e-10
GO:0001654 1.94932875852753e-10
GO:0048514 1.95918019362171e-10
GO:0009719 2.07231689507406e-10
GO:0051241 2.12123430808544e-10
GO:0016477 2.26044237949484e-10
GO:0050790 2.37244024723784e-10
GO:0010941 2.77799415768128e-10
GO:0032270 3.31988311442594e-10
GO:0150063 3.64636308959507e-10
GO:1901701 3.66754255468995e-10
GO:0008219 3.99903618025676e-10
GO:0098609 6.09285523187871e-10
GO:0048585 6.15472855820295e-10
GO:0048584 6.77453890074322e-10
GO:0048870 9.16032148536308e-10
GO:0051674 9.16032148536308e-10
GO:0008284 1.04375652057014e-09
GO:0033036 1.05103720756532e-09
GO:0044093 1.418967939371e-09
GO:0042325 1.72202714096255e-09
GO:0051962 1.90032121687824e-09
GO:0007409 1.96639649877037e-09
