"query" "significant" "p_value" "term_size" "query_size" "intersection_size" "precision" "recall" "term_id" "source" "term_name" "effective_domain_size" "source_order" "evidence_codes" "intersection"
"query_1" TRUE 0.00156716638119631 4 434 3 0.00691244239631336 0.75 "CORUM:557" "CORUM" "TRP1-G alpha-11-IP3R3-CAV1 signaling complex" 33671 313 "CORUM,CORUM,CORUM" "ENSG00000096433,ENSG00000144935,ENSG00000105974"
"query_1" TRUE 7.54883891154422e-17 169 434 26 0.0599078341013825 0.153846153846154 "GO:0007156" "GO:BP" "homophilic cell adhesion via plasma membrane adhesion molecules" 33671 3091 "TAS,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IDA,IEA,ISS,IEA" "ENSG00000150093,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000169855,ENSG00000113248,ENSG00000218336,ENSG00000150275"
"query_1" TRUE 1.77796446385536e-15 274 434 30 0.0691244239631336 0.109489051094891 "GO:0098742" "GO:BP" "cell-cell adhesion via plasma-membrane adhesion molecules" 33671 22277 "IEA,TAS,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,NAS IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,NAS IEA,IEA,IDA IMP,IDA,IDA,IEA,ISS IBA,IEA" "ENSG00000128594,ENSG00000150093,ENSG00000173406,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000178235,ENSG00000169855,ENSG00000156687,ENSG00000113248,ENSG00000218336,ENSG00000150275"
"query_1" TRUE 3.41585773123929e-09 858 434 41 0.0944700460829493 0.0477855477855478 "GO:0098609" "GO:BP" "cell-cell adhesion" 33671 22211 "ISS IEA,ISS,IEA,IMP,IDA IMP IEP TAS,IEA,IBA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,NAS IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,NAS IEA,IEA,IDA IMP,IDA,IDA IMP IBA,IEA,IDA,IEA,IDA,IEA,IMP NAS,ISS IBA,IEA,IDA" "ENSG00000108175,ENSG00000151150,ENSG00000128594,ENSG00000158092,ENSG00000150093,ENSG00000173406,ENSG00000148219,ENSG00000150672,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000178235,ENSG00000169855,ENSG00000162493,ENSG00000002822,ENSG00000156687,ENSG00000113248,ENSG00000117335,ENSG00000119927,ENSG00000151208,ENSG00000218336,ENSG00000150275,ENSG00000105974"
"query_1" TRUE 3.37716844346456e-08 1439 434 53 0.122119815668203 0.0368311327310632 "GO:0007155" "GO:BP" "cell adhesion" 33671 3090 "ISS IEA,ISS,IEA,IMP,IDA IMP IGI IEP ISS IBA TAS IEA,IEA,TAS IEA,IBA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA TAS NAS IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA NAS IEA,IBA IEA,IDA IMP,TAS,IDA TAS,IDA IMP ISS IBA,IEA,IDA IEA,IDA,IDA,IBA TAS IEA,IDA,IEA,IEA,IMP NAS,ISS IBA IEA,IMP IBA IEA,IBA IEA,IEA,IDA IEA,IDA ISS IEA,IDA,IBA IEA,IMP IC,IEA" "ENSG00000108175,ENSG00000151150,ENSG00000128594,ENSG00000158092,ENSG00000150093,ENSG00000173406,ENSG00000038427,ENSG00000148219,ENSG00000150672,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000178235,ENSG00000181790,ENSG00000169855,ENSG00000162493,ENSG00000002822,ENSG00000044524,ENSG00000156687,ENSG00000172661,ENSG00000113248,ENSG00000117335,ENSG00000197565,ENSG00000119927,ENSG00000151208,ENSG00000218336,ENSG00000120899,ENSG00000150275,ENSG00000188730,ENSG00000137251,ENSG00000179051,ENSG00000105974,ENSG00000155719,ENSG00000152270,ENSG00000114948"
"query_1" TRUE 4.04716145975972e-08 1446 434 53 0.122119815668203 0.0366528354080221 "GO:0022610" "GO:BP" "biological adhesion" 33671 7658 "ISS IEA,ISS,IEA,IMP,IDA IMP IGI IEP ISS IBA TAS IEA,IEA,TAS IEA,IBA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA TAS NAS IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA NAS IEA,IBA IEA,IDA IMP,TAS,IDA TAS,IDA IMP ISS IBA,IEA,IDA IEA,IDA,IDA,IBA TAS IEA,IDA,IEA,IEA,IMP NAS,ISS IBA IEA,IMP IBA IEA,IBA IEA,IEA,IDA IEA,IDA ISS IEA,IDA,IBA IEA,IMP IC,IEA" "ENSG00000108175,ENSG00000151150,ENSG00000128594,ENSG00000158092,ENSG00000150093,ENSG00000173406,ENSG00000038427,ENSG00000148219,ENSG00000150672,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000178235,ENSG00000181790,ENSG00000169855,ENSG00000162493,ENSG00000002822,ENSG00000044524,ENSG00000156687,ENSG00000172661,ENSG00000113248,ENSG00000117335,ENSG00000197565,ENSG00000119927,ENSG00000151208,ENSG00000218336,ENSG00000120899,ENSG00000150275,ENSG00000188730,ENSG00000137251,ENSG00000179051,ENSG00000105974,ENSG00000155719,ENSG00000152270,ENSG00000114948"
"query_1" TRUE 5.02307306013413e-08 17070 434 289 0.665898617511521 0.0169302870533099 "GO:0008150" "GO:BP" "biological_process" 33671 3565 "IDA IMP IBA TAS IEA,TAS IEA,IDA IMP ISS IBA IEA,IDA TAS IEA,IBA IEA,IDA TAS NAS IEA,ISS,IDA IMP IBA TAS IEA,TAS NAS IEA,TAS IEA,IMP IBA IEA,TAS NAS IEA,TAS IEA,IDA IPI IEA,NAS,IMP IGI ISS IBA TAS IEA,IDA IMP IBA IEA,ISS IBA IEA,IBA,IBA IEA,IDA ISS IBA TAS IEA,IDA IMP IEP ISS IBA TAS IEA,IDA IMP IBA TAS IEA,IEA,IBA IEA,IDA IBA TAS IEA,IDA IEA,IDA ISS IBA TAS IEA,IEA,IMP IBA TAS IEA,IBA ND,IDA IEP IBA TAS IEA,IEA,IEA,IDA IBA IEA,IMP ISS IBA TAS IEA,IBA,IBA IEA,IDA IMP HDA IBA IEA,IEA,IEA,TAS IEA,IDA IMP TAS NAS IEA,IDA IMP IBA IEA,IMP IBA TAS NAS IEA,IDA IBA TAS IEA,IDA ISS IBA IEA,IBA TAS IEA,IDA IMP IBA TAS NAS IEA,IEA,IMP ISS IEA,IBA IEA,IDA IMP IGI IEP ISS IBA TAS NAS IC IEA,IBA TAS IEA,IMP,IDA IBA TAS IEA,IDA IMP IBA TAS IC IEA,IEA,IBA TAS IEA,IMP,IDA IEA,IDA IMP IGI IEP ISS IBA TAS NAS IC IEA,IDA IBA TAS NAS IEA,TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IBA TAS IC IEA,IEA,IBA IEA,IBA TAS NAS IEA,IDA IGI ISS IBA TAS IEA,IDA IBA TAS IEA,IMP IBA TAS IEA,IEA,HDA IBA TAS IEA,IBA IEA,IDA ISS IBA TAS IEA,IDA IMP ISS IBA IEA,IDA IBA TAS IEA,IEA,TAS IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA TAS NAS IEA,IBA IEA,IBA ND IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA NAS IEA,IBA IEA,IDA IBA TAS NAS IEA,IBA IEA,IDA IMP IBA IEA,IDA IMP ISS IBA TAS IEA,TAS,IEA,IDA IBA IEA,IDA IMP ISS IBA TAS IEA,IBA NAS IEA,IEA,IDA IBA TAS,IDA IMP ISS TAS IEA,NAS IEA,IDA IMP ISS IBA TAS IEA,IDA IBA IEA,IDA IBA NAS IEA,IEA,IBA IEA,IDA IBA IEA,IBA TAS IEA,IDA IMP ISS IBA,ISS IBA IEA,IMP TAS IEA,IMP IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IMP ISS TAS IEA,IEA,IDA TAS IEA,ND IEA,IDA TAS,IBA TAS IEA,IDA IMP ISS TAS IEA,IDA IBA IEA,IDA IEP TAS IEA,IEA,IDA IMP IGI ISS IBA TAS IC IEA,IDA IBA TAS IC IEA,IBA TAS IEA,IMP IBA TAS NAS IEA,IEA,IEA,IBA TAS IEA,IEA,IMP IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IMP IEA,ND,IDA IEA,IEA,IDA IBA TAS IEA,IDA IBA IEA,IDA IMP IEA,NAS IEA,IMP ISS TAS IEA,IDA IBA IEA,TAS IEA,IDA IMP TAS IEA,IEA,IDA ISS IBA TAS IEA,TAS ND,IDA ISS IEA,IDA IMP ISS IBA IEA,IDA IBA TAS NAS IEA,IDA IBA IEA,IMP IEA,IDA IMP IBA IEA,IDA IBA,TAS IEA,IDA IBA TAS IEA,IBA NAS IEA,IDA ISS IBA,IEA,IBA TAS IEA,IDA IMP TAS IC IEA,IDA IMP ISS IBA TAS NAS IEA,IBA TAS IEA,IBA NAS IEA,IDA IMP IGI IBA TAS IEA,IDA ISS IBA TAS IEA,ISS IBA IEA,IDA IMP ISS IBA TAS NAS IEA,IDA IMP NAS IEA,IDA IGI IBA TAS IEA,IMP IBA IEA,IDA IBA,IBA TAS IEA,IMP ISS IBA,IDA IBA IEA,IDA IMP ISS IBA TAS IEA,IBA TAS IEA,IDA TAS IEA,IBA,ND,IBA TAS IEA,IEA,IEA,IDA ISS IBA TAS NAS IEA,IBA IEA,IDA ISS IBA TAS IEA,IDA ISS IEA,IDA IMP IGI ISS IBA TAS IEA,ISS TAS IEA,IEA,IBA IEA,IDA IMP IBA IEA,IMP ISS IEA,IDA IEP IBA IEA,IBA IEA,IBA TAS IEA,IEA,IDA IMP IBA TAS IEA,IMP IBA IEA,IMP ISS IBA TAS IEA,IMP ISS NAS,IDA TAS IEA,IDA IMP IGI IBA TAS IEA,IDA IMP IBA TAS IEA,IDA IMP ISS IBA TAS IEA,ISS TAS IEA,IDA IMP IBA TAS NAS IEA,IDA IBA TAS IEA,IDA IMP TAS IEA,ISS IBA IEA,IEA,IMP IBA TAS NAS IC IEA,IEA,IDA IMP ISS IBA TAS IEA,IMP IBA IEA,IMP ISS TAS NAS IEA,TAS IEA,IMP IBA TAS IEA,IEA,IDA IBA TAS IEA,ND,IBA TAS IEA,IMP ISS IBA IEA,IMP ISS NAS IEA,IDA TAS IEA,TAS NAS IEA,IDA IMP IEA,IBA,IDA IMP ISS IBA TAS IEA,IDA IMP IEP IBA TAS IEA,TAS IEA,IEA,IMP IBA IEA,IDA IEA,ISS IBA TAS IEA,IMP TAS,IMP TAS IEA,ISS IBA IEA,IMP IBA,IDA IEA,IDA IMP ISS IEA,IEA,IBA TAS IEA,IDA IMP IGI ISS,IDA IBA IEA,IDA IBA TAS IEA,IBA,IDA IMP ISS IBA IEA,IBA NAS IEA,IBA TAS IEA,IMP ISS IBA IEA,TAS IEA,IBA,IDA IMP ISS IBA TAS NAS IEA,IDA IBA TAS NAS IC IEA,IDA IMP IGI ISS IBA TAS IC IEA,IBA ND IEA,IEA,IMP,IEA,IDA IBA,IBA TAS IEA,IMP NAS IEA,IBA IEA,IBA TAS IEA,IMP ISS IBA TAS IC IEA,IEP ISS IBA TAS IEA,TAS IEA,IDA IEA,TAS IEA,TAS IEA,IEA,IDA IBA TAS IC IEA,IBA IEA,IDA IMP IEA" "ENSG00000103479,ENSG00000078668,ENSG00000108175,ENSG00000069345,ENSG00000176225,ENSG00000169217,ENSG00000123933,ENSG00000118194,ENSG00000160216,ENSG00000156973,ENSG00000163312,ENSG00000163319,ENSG00000138640,ENSG00000130783,ENSG00000151846,ENSG00000151150,ENSG00000186834,ENSG00000100814,ENSG00000153303,ENSG00000171045,ENSG00000022355,ENSG00000169884,ENSG00000132256,ENSG00000181009,ENSG00000145832,ENSG00000015153,ENSG00000134283,ENSG00000096433,ENSG00000151962,ENSG00000196498,ENSG00000066422,ENSG00000064225,ENSG00000196376,ENSG00000196526,ENSG00000162927,ENSG00000162928,ENSG00000137821,ENSG00000129028,ENSG00000197157,ENSG00000128594,ENSG00000285330,ENSG00000205403,ENSG00000158092,ENSG00000169213,ENSG00000108733,ENSG00000006125,ENSG00000174891,ENSG00000123496,ENSG00000101670,ENSG00000147124,ENSG00000167693,ENSG00000185669,ENSG00000150093,ENSG00000173406,ENSG00000187231,ENSG00000144935,ENSG00000159217,ENSG00000256206,ENSG00000129084,ENSG00000205707,ENSG00000065600,ENSG00000120885,ENSG00000135697,ENSG00000009709,ENSG00000152348,ENSG00000186468,ENSG00000118492,ENSG00000145087,ENSG00000115525,ENSG00000134532,ENSG00000138356,ENSG00000144724,ENSG00000087338,ENSG00000038427,ENSG00000148219,ENSG00000150672,ENSG00000081320,ENSG00000221914,ENSG00000099256,ENSG00000125170,ENSG00000204956,ENSG00000081853,ENSG00000254245,ENSG00000254221,ENSG00000262576,ENSG00000253910,ENSG00000253485,ENSG00000262209,ENSG00000253731,ENSG00000253537,ENSG00000253953,ENSG00000253767,ENSG00000276547,ENSG00000261934,ENSG00000253305,ENSG00000253846,ENSG00000254122,ENSG00000253873,ENSG00000253159,ENSG00000240184,ENSG00000242419,ENSG00000114391,ENSG00000144040,ENSG00000178235,ENSG00000178950,ENSG00000244025,ENSG00000198105,ENSG00000102554,ENSG00000181790,ENSG00000118322,ENSG00000106686,ENSG00000205808,ENSG00000169855,ENSG00000059915,ENSG00000162493,ENSG00000125656,ENSG00000002822,ENSG00000286192,ENSG00000273049,ENSG00000198353,ENSG00000172789,ENSG00000181722,ENSG00000162670,ENSG00000152503,ENSG00000163939,ENSG00000044524,ENSG00000048052,ENSG00000258472,ENSG00000109101,ENSG00000130023,ENSG00000101856,ENSG00000084110,ENSG00000104763,ENSG00000117408,ENSG00000173597,ENSG00000132972,ENSG00000140443,ENSG00000183196,ENSG00000185049,ENSG00000130414,ENSG00000219200,ENSG00000258315,ENSG00000132671,ENSG00000186020,ENSG00000112992,ENSG00000204262,ENSG00000162426,ENSG00000151240,ENSG00000197343,ENSG00000166016,ENSG00000175264,ENSG00000156687,ENSG00000172661,ENSG00000170260,ENSG00000169860,ENSG00000081791,ENSG00000164111,ENSG00000070159,ENSG00000157654,ENSG00000130477,ENSG00000175110,ENSG00000144747,ENSG00000142611,ENSG00000242689,ENSG00000013293,ENSG00000112320,ENSG00000164715,ENSG00000167291,ENSG00000125675,ENSG00000111880,ENSG00000150361,ENSG00000032389,ENSG00000115183,ENSG00000113248,ENSG00000117335,ENSG00000116584,ENSG00000172890,ENSG00000154645,ENSG00000104765,ENSG00000173933,ENSG00000173914,ENSG00000118503,ENSG00000100065,ENSG00000078687,ENSG00000155755,ENSG00000188042,ENSG00000197565,ENSG00000007062,ENSG00000111912,ENSG00000104313,ENSG00000211445,ENSG00000089597,ENSG00000150527,ENSG00000126950,ENSG00000144648,ENSG00000273291,ENSG00000240747,ENSG00000106546,ENSG00000283321,ENSG00000182450,ENSG00000175497,ENSG00000196730,ENSG00000155629,ENSG00000231861,ENSG00000131013,ENSG00000164329,ENSG00000197181,ENSG00000120093,ENSG00000108511,ENSG00000213390,ENSG00000131848,ENSG00000156026,ENSG00000061337,ENSG00000126602,ENSG00000115808,ENSG00000115241,ENSG00000184675,ENSG00000173175,ENSG00000137642,ENSG00000160145,ENSG00000183454,ENSG00000115464,ENSG00000184719,ENSG00000196169,ENSG00000178358,ENSG00000167792,ENSG00000135253,ENSG00000119927,ENSG00000177990,ENSG00000151208,ENSG00000163870,ENSG00000123395,ENSG00000110455,ENSG00000138785,ENSG00000138780,ENSG00000079462,ENSG00000218336,ENSG00000142197,ENSG00000131748,ENSG00000134333,ENSG00000187772,ENSG00000183726,ENSG00000120899,ENSG00000135925,ENSG00000111962,ENSG00000254126,ENSG00000150275,ENSG00000182346,ENSG00000182674,ENSG00000171262,ENSG00000187323,ENSG00000188730,ENSG00000144218,ENSG00000137251,ENSG00000179051,ENSG00000286905,ENSG00000171865,ENSG00000207975,ENSG00000157916,ENSG00000157911,ENSG00000146530,ENSG00000165915,ENSG00000213088,ENSG00000177551,ENSG00000136051,ENSG00000102804,ENSG00000171044,ENSG00000131238,ENSG00000168398,ENSG00000105974,ENSG00000184178,ENSG00000275052,ENSG00000140264,ENSG00000184716,ENSG00000242028,ENSG00000133105,ENSG00000138757,ENSG00000155719,ENSG00000145824,ENSG00000152270,ENSG00000138829,ENSG00000113396,ENSG00000103495,ENSG00000059145,ENSG00000114948,ENSG00000140830,ENSG00000140829,ENSG00000140848,ENSG00000171681"
